balls_faced,runs_scored,dismissals,strike_rate,batting_avg,balls_bowled,runs_conceded,wickets,economy,bowling_avg,player_name
415.0,490.0,17.0,118.07228915662651,28.823529411764707,,,,8.0,30.0,KC Sangakkara
388.0,586.0,17.0,151.03092783505156,34.470588235294116,,,,8.0,30.0,KD Karthik
14.0,11.0,1.0,78.57142857142857,11.0,383.0,510.0,18.0,7.9895561357702345,28.333333333333332,KD Mills
311.0,306.0,13.0,98.39228295819936,23.53846153846154,120.0,188.0,3.0,9.4,62.666666666666664,KD Shah
34.0,40.0,3.0,117.64705882352942,13.333333333333334,,,,8.0,30.0,KDK Vithanage
95.0,124.0,5.0,130.5263157894737,24.8,410.0,535.0,15.0,7.829268292682928,35.666666666666664,KH Pandya
922.0,1215.0,46.0,131.77874186550974,26.41304347826087,96.0,130.0,6.0,8.125,21.666666666666668,KIC Asalanka
20.0,23.0,2.0,114.99999999999999,11.5,412.0,532.0,27.0,7.747572815533982,19.703703703703702,KJ Abbott
710.0,931.0,43.0,131.1267605633803,21.651162790697676,,,,8.0,30.0,KJ Coetzer
991.0,1299.0,55.0,131.07971745711401,23.618181818181817,470.0,559.0,39.0,7.136170212765958,14.333333333333334,KJ O'Brien
2.0,1.0,0.0,50.0,1.0,396.0,544.0,17.0,8.242424242424242,32.0,KK Ahmed
1537.0,2141.0,59.0,139.29733246584254,36.28813559322034,,,,8.0,30.0,KL Rahul
99.0,122.0,5.0,123.23232323232322,24.4,,,,8.0,30.0,KM Jadhav
44.0,39.0,4.0,88.63636363636364,9.75,270.0,425.0,18.0,9.444444444444445,23.61111111111111,KM Jarvis
150.0,172.0,8.0,114.66666666666667,21.5,402.0,582.0,21.0,8.686567164179104,27.714285714285715,KMA Paul
4.0,2.0,0.0,50.0,2.0,6.0,11.0,0.0,11.0,11.0,KMC Bandara
130.0,155.0,13.0,119.23076923076923,11.923076923076923,878.0,1009.0,55.0,6.895216400911162,18.345454545454544,KMDN Kulasekara
79.0,84.0,4.0,106.32911392405062,21.0,6.0,2.0,0.0,2.0,2.0,KNA Bandara
6.0,6.0,0.0,100.0,6.0,42.0,59.0,0.0,8.428571428571427,59.0,KO Meth
14.0,12.0,1.0,85.71428571428571,12.0,,,,8.0,30.0,KOA Powell
17.0,19.0,3.0,111.76470588235294,6.333333333333333,394.0,599.0,26.0,9.121827411167512,23.03846153846154,KOK Williams
17.0,16.0,2.0,94.11764705882352,8.0,234.0,276.0,19.0,7.076923076923077,14.526315789473685,KP Meiyappan
86.0,112.0,3.0,130.2325581395349,37.333333333333336,,,,8.0,30.0,KP Pietersen
549.0,761.0,35.0,138.61566484517306,21.742857142857144,96.0,145.0,0.0,9.0625,145.0,KR Mayers
15.0,17.0,2.0,113.33333333333333,8.5,114.0,132.0,6.0,6.947368421052632,22.0,KS Airee
13.0,11.0,2.0,84.61538461538461,5.5,36.0,42.0,2.0,7.0,21.0,KS Lokuarachchi
2038.0,2532.0,78.0,124.23945044160942,32.46153846153846,118.0,160.0,6.0,8.135593220338983,26.666666666666668,KS Williamson
20.0,16.0,1.0,80.0,16.0,125.0,190.0,5.0,9.120000000000001,38.0,KT Maphaka
22.0,49.0,0.0,222.72727272727272,49.0,,,,8.0,30.0,KU Carty
30.0,43.0,3.0,143.33333333333334,14.333333333333334,230.0,296.0,21.0,7.721739130434782,14.095238095238095,KV Morea
,,,120.0,25.0,24.0,29.0,1.0,7.25,29.0,KV Sharma
16.0,16.0,3.0,100.0,5.333333333333333,732.0,991.0,46.0,8.12295081967213,21.543478260869566,KW Richardson
31.0,29.0,1.0,93.54838709677419,29.0,189.0,233.0,11.0,7.396825396825397,21.181818181818183,Kaleem Sana
1.0,1.0,0.0,100.0,1.0,,,,8.0,30.0,Kalhan Challu
259.0,282.0,17.0,108.88030888030889,16.58823529411765,,,,8.0,30.0,Kamran Akmal
17.0,21.0,2.0,123.52941176470588,10.5,52.0,74.0,2.0,8.538461538461538,37.0,Kamran Shazad
212.0,293.0,19.0,138.2075471698113,15.421052631578947,896.0,1201.0,57.0,8.042410714285715,21.07017543859649,Karan KC
52.0,77.0,4.0,148.0769230769231,19.25,156.0,190.0,4.0,7.307692307692307,47.5,Kashif Daud
,,,120.0,25.0,24.0,38.0,0.0,9.5,38.0,Khaled Ahmed
196.0,207.0,5.0,105.61224489795917,41.4,,,,8.0,30.0,Khalid Latif
82.0,92.0,6.0,112.19512195121952,15.333333333333334,,,,8.0,30.0,Khalid Shah
73.0,73.0,3.0,100.0,24.333333333333332,6.0,8.0,1.0,8.0,8.0,Khurram Khan
27.0,11.0,2.0,40.74074074074074,5.5,,,,8.0,30.0,Khurram Manzoor
350.0,378.0,20.0,108.0,18.9,73.0,74.0,5.0,6.082191780821918,14.8,Khushdil Shah
58.0,46.0,5.0,79.3103448275862,9.2,818.0,916.0,66.0,6.71882640586797,13.878787878787879,Kuldeep Yadav
337.0,437.0,23.0,129.67359050445106,19.0,246.0,253.0,18.0,6.170731707317074,14.055555555555555,Kushal Malla
,,,120.0,25.0,75.0,104.0,7.0,8.32,14.857142857142858,L Balaji
41.0,45.0,6.0,109.75609756097562,7.5,78.0,111.0,2.0,8.538461538461538,55.5,L Gregory
15.0,16.0,0.0,106.66666666666667,16.0,24.0,79.0,0.0,19.75,79.0,L McCarthy
53.0,41.0,5.0,77.35849056603774,8.2,923.0,1364.0,69.0,8.866738894907908,19.768115942028984,L Ngidi
3.0,2.0,0.0,66.66666666666666,2.0,42.0,39.0,2.0,5.571428571428571,19.5,L Nou
227.0,312.0,18.0,137.44493392070484,17.333333333333332,,,,8.0,30.0,L Ronchi
289.0,282.0,25.0,97.57785467128028,11.28,12.0,24.0,0.0,12.0,24.0,L Siaka
15.0,11.0,2.0,73.33333333333333,5.5,212.0,367.0,8.0,10.38679245283019,45.875,L Sipamla
1.0,0.0,1.0,0.0,0.0,,,,8.0,30.0,L Sreekumar
689.0,840.0,42.0,121.91582002902757,20.0,,,,8.0,30.0,L Tucker
4.0,3.0,1.0,75.0,3.0,156.0,225.0,14.0,8.653846153846153,16.071428571428573,L Wood
35.0,53.0,4.0,151.42857142857142,13.25,276.0,334.0,12.0,7.260869565217392,27.833333333333332,LA Dawson
17.0,6.0,4.0,35.294117647058826,1.5,310.0,478.0,21.0,9.251612903225807,22.761904761904763,LB Williams
881.0,904.0,46.0,102.61066969353007,19.652173913043477,,,,8.0,30.0,LD Chandimal
29.0,22.0,3.0,75.86206896551724,7.333333333333333,24.0,34.0,0.0,8.5,34.0,LD Madushanka
34.0,42.0,7.0,123.52941176470588,6.0,428.0,568.0,26.0,7.962616822429906,21.846153846153847,LE Plunkett
25.0,31.0,3.0,124.0,10.333333333333334,,,,8.0,30.0,LG Pretorius
31.0,27.0,7.0,87.09677419354838,3.857142857142857,871.0,1019.0,65.0,7.019517795637199,15.676923076923076,LH Ferguson
216.0,305.0,17.0,141.2037037037037,17.941176470588236,168.0,240.0,12.0,8.571428571428571,20.0,LJ Wright
3.0,1.0,0.0,33.33333333333333,1.0,312.0,393.0,9.0,7.5576923076923075,43.666666666666664,LL Tsotsobe
373.0,422.0,29.0,113.13672922252012,14.551724137931034,864.0,1208.0,63.0,8.38888888888889,19.174603174603174,LM Jongwe
984.0,1196.0,43.0,121.54471544715446,27.813953488372093,7.0,17.0,0.0,14.57142857142857,17.0,LMP Simmons
115.0,121.0,8.0,105.21739130434781,15.125,252.0,324.0,12.0,7.714285714285715,27.0,LN Oluoch
14.0,8.0,1.0,57.14285714285714,8.0,375.0,408.0,19.0,6.5280000000000005,21.473684210526315,LN Rajbanshi
12.0,7.0,1.0,58.333333333333336,7.0,,,,8.0,30.0,LR Naylor
992.0,1248.0,43.0,125.80645161290323,29.023255813953487,,,,8.0,30.0,LRPL Taylor
618.0,921.0,38.0,149.02912621359224,24.236842105263158,552.0,795.0,34.0,8.641304347826088,23.38235294117647,LS Livingstone
125.0,100.0,12.0,80.0,8.333333333333334,536.0,668.0,38.0,7.477611940298507,17.57894736842105,LV van Beek
1484.0,1906.0,85.0,128.43665768194072,22.423529411764704,,,,8.0,30.0,Liton Das
59.0,80.0,8.0,135.59322033898303,10.0,,,,8.0,30.0,Lokesh Bam
66.0,64.0,4.0,96.96969696969697,16.0,,,,8.0,30.0,M Bhanuka
2.0,0.0,1.0,0.0,0.0,18.0,15.0,2.0,5.0,7.5,M Charlie
113.0,133.0,8.0,117.69911504424779,16.625,,,,8.0,30.0,M Coetzee
60.0,90.0,3.0,150.0,30.0,116.0,185.0,2.0,9.568965517241379,92.5,M Faraz Akram
111.0,166.0,9.0,149.54954954954957,18.444444444444443,337.0,434.0,16.0,7.72700296735905,27.125,M Jansen
111.0,143.0,3.0,128.82882882882882,47.666666666666664,,,,8.0,30.0,M Klinger
4.0,2.0,1.0,50.0,2.0,,,,8.0,30.0,M Labuschagne
493.0,712.0,18.0,144.42190669371197,39.55555555555556,72.0,117.0,3.0,9.75,39.0,M Levitt
,,,120.0,25.0,24.0,31.0,0.0,7.75,31.0,M Markande
11.0,19.0,1.0,172.72727272727272,19.0,455.0,625.0,21.0,8.241758241758241,29.761904761904763,M Morkel
65.0,105.0,4.0,161.53846153846155,26.25,,,,8.0,30.0,M Mosehle
16.0,7.0,4.0,43.75,1.75,272.0,334.0,22.0,7.36764705882353,15.181818181818182,M Pathirana
,,,120.0,25.0,120.0,218.0,9.0,10.9,24.22222222222222,M Prasidh Krishna
306.0,336.0,17.0,109.80392156862746,19.764705882352942,66.0,94.0,4.0,8.545454545454547,23.5,M Shumba
3.0,0.0,1.0,0.0,0.0,,,,8.0,30.0,M Spoors
97.0,64.0,16.0,65.97938144329896,4.0,1231.0,1388.0,61.0,6.765231519090171,22.75409836065574,M Theekshana
30.0,47.0,2.0,156.66666666666666,23.5,12.0,10.0,0.0,5.0,10.0,M Vijay
,,,120.0,25.0,140.0,211.0,8.0,9.042857142857143,26.375,M de Lange
343.0,400.0,22.0,116.61807580174927,18.181818181818183,20.0,38.0,0.0,11.399999999999999,38.0,M van Lingen
2.0,0.0,1.0,0.0,0.0,60.0,79.0,4.0,7.9,19.75,MA Aponso
7.0,7.0,1.0,100.0,7.0,,,,8.0,30.0,MA Carberry
149.0,198.0,9.0,132.88590604026845,22.0,,,,8.0,30.0,MA Jones
520.0,671.0,42.0,129.03846153846155,15.976190476190476,615.0,824.0,33.0,8.039024390243902,24.96969696969697,MA Leask
66.0,53.0,7.0,80.3030303030303,7.571428571428571,,,,8.0,30.0,MA Ouma
,,,120.0,25.0,24.0,39.0,1.0,9.75,39.0,MA Parker
100.0,98.0,8.0,98.0,12.25,1440.0,1808.0,81.0,7.533333333333333,22.320987654320987,MA Starc
27.0,27.0,1.0,100.0,27.0,734.0,1038.0,53.0,8.485013623978201,19.58490566037736,MA Wood
168.0,184.0,9.0,109.52380952380953,20.444444444444443,,,,8.0,30.0,MB Kruger
,,,120.0,25.0,42.0,37.0,3.0,5.285714285714286,12.333333333333334,MB van Schelven
283.0,354.0,14.0,125.08833922261485,25.285714285714285,138.0,193.0,7.0,8.391304347826086,27.571428571428573,MC Henriques
61.0,63.0,5.0,103.27868852459017,12.6,254.0,303.0,19.0,7.1574803149606305,15.947368421052632,MC Sorensen
,,,120.0,25.0,66.0,107.0,4.0,9.727272727272727,26.75,MD Bates
108.0,92.0,6.0,85.18518518518519,15.333333333333334,126.0,121.0,4.0,5.761904761904762,30.25,MD Dai
578.0,691.0,43.0,119.55017301038062,16.069767441860463,123.0,144.0,6.0,7.024390243902438,24.0,MD Gunathilaka
1163.0,1409.0,68.0,121.15219260533104,20.720588235294116,474.0,626.0,30.0,7.924050632911393,20.866666666666667,MD Shanaka
1529.0,2051.0,74.0,134.13996075866578,27.716216216216218,,,,8.0,30.0,MDKJ Perera
225.0,264.0,6.0,117.33333333333333,44.0,,,,8.0,30.0,MEK Hussey
16.0,10.0,1.0,62.5,10.0,18.0,21.0,0.0,7.0,21.0,MF Maharoof
257.0,362.0,13.0,140.85603112840468,27.846153846153847,491.0,570.0,31.0,6.965376782077393,18.387096774193548,MG Bracewell
652.0,723.0,30.0,110.88957055214723,24.1,438.0,453.0,22.0,6.205479452054794,20.59090909090909,MG Erasmus
5.0,3.0,0.0,60.0,3.0,48.0,67.0,2.0,8.375,33.5,MG Johnson
811.0,944.0,44.0,116.39950678175093,21.454545454545453,,,,8.0,30.0,MH Cross
2118.0,2951.0,87.0,139.32955618508026,33.91954022988506,,,,8.0,30.0,MJ Guptill
68.0,87.0,7.0,127.94117647058823,12.428571428571429,,,,8.0,30.0,MJ Hay
10.0,12.0,3.0,120.0,4.0,500.0,696.0,36.0,8.352,19.333333333333332,MJ Henry
1.0,0.0,0.0,0.0,0.0,108.0,107.0,5.0,5.944444444444445,21.4,MJ Humphreys
309.0,411.0,18.0,133.0097087378641,22.833333333333332,,,,8.0,30.0,MJ Lumb
14.0,14.0,3.0,100.0,4.666666666666667,590.0,750.0,30.0,7.627118644067796,25.0,MJ McClenaghan
,,,120.0,25.0,6.0,10.0,0.0,10.0,10.0,MJ Owen
,,,120.0,25.0,24.0,33.0,2.0,8.25,16.5,MJ Potts
597.0,721.0,41.0,120.77051926298157,17.585365853658537,2276.0,2629.0,122.0,6.930579964850615,21.549180327868854,MJ Santner
23.0,32.0,1.0,139.1304347826087,32.0,150.0,199.0,11.0,7.96,18.09090909090909,MJ Swepson
98.0,112.0,6.0,114.28571428571428,18.666666666666668,226.0,269.0,15.0,7.1415929203539825,17.933333333333334,MJG Rippon
561.0,703.0,17.0,125.31194295900178,41.35294117647059,,,,8.0,30.0,MK Pandey
23.0,19.0,3.0,82.6086956521739,6.333333333333333,,,,8.0,30.0,ML Udawatte
817.0,1168.0,58.0,142.96205630354956,20.137931034482758,987.0,1365.0,50.0,8.297872340425533,27.3,MM Ali
,,,120.0,25.0,24.0,17.0,2.0,4.25,8.5,MM Iqbal
6.0,3.0,0.0,50.0,3.0,138.0,189.0,6.0,8.217391304347826,31.5,MM Sharma
1032.0,1164.0,41.0,112.79069767441861,28.390243902439025,389.0,492.0,22.0,7.5886889460154245,22.363636363636363,MN Samuels
344.0,484.0,17.0,140.69767441860466,28.470588235294116,30.0,42.0,0.0,8.399999999999999,42.0,MN Waller
113.0,157.0,4.0,138.93805309734512,39.25,,,,8.0,30.0,MN van Wyk
121.0,150.0,8.0,123.96694214876034,18.75,,,,8.0,30.0,MP Breetzke
,,,120.0,25.0,24.0,31.0,0.0,7.75,31.0,MP Kuhnemann
1249.0,1463.0,64.0,117.13370696557246,22.859375,64.0,104.0,3.0,9.75,34.666666666666664,MP O'Dowd
763.0,1148.0,39.0,150.45871559633028,29.435897435897434,708.0,994.0,44.0,8.423728813559322,22.59090909090909,MP Stoinis
1.0,1.0,0.0,100.0,1.0,72.0,80.0,4.0,6.666666666666667,20.0,MP Yadav
517.0,671.0,40.0,129.7872340425532,16.775,1418.0,1846.0,97.0,7.811001410437235,19.030927835051546,MR Adair
1135.0,1539.0,49.0,135.59471365638765,31.408163265306122,294.0,365.0,19.0,7.448979591836734,19.210526315789473,MR Marsh
458.0,534.0,19.0,116.5938864628821,28.105263157894736,252.0,270.0,12.0,6.428571428571429,22.5,MR Swart
205.0,230.0,21.0,112.19512195121952,10.952380952380953,1189.0,1437.0,64.0,7.251471825063078,22.453125,MRJ Watt
2.0,0.0,1.0,0.0,0.0,54.0,74.0,3.0,8.222222222222223,24.666666666666668,MS Aulakh
1105.0,1518.0,55.0,137.37556561085972,27.6,60.0,65.0,2.0,6.5,32.5,MS Chapman
,,,120.0,25.0,48.0,62.0,1.0,7.75,62.0,MS Crane
834.0,1113.0,27.0,133.45323741007192,41.22222222222222,,,,8.0,30.0,MS Dhoni
864.0,1170.0,46.0,135.41666666666669,25.434782608695652,,,,8.0,30.0,MS Wade
2.0,2.0,1.0,100.0,2.0,12.0,16.0,0.0,8.0,16.0,MVT Fernando
18.0,21.0,2.0,116.66666666666667,10.5,105.0,176.0,8.0,10.057142857142857,22.0,MW Forde
6.0,9.0,1.0,150.0,9.0,12.0,23.0,1.0,11.5,23.0,MW Jones
140.0,189.0,4.0,135.0,47.25,72.0,81.0,2.0,6.75,40.5,MW Machan
11.0,5.0,4.0,45.45454545454545,1.25,120.0,195.0,7.0,9.75,27.857142857142858,MW Parkinson
179.0,293.0,13.0,163.68715083798884,22.53846153846154,48.0,88.0,7.0,11.0,12.571428571428571,MW Short
350.0,349.0,28.0,99.71428571428571,12.464285714285714,1058.0,1218.0,49.0,6.9073724007561434,24.857142857142858,Mahedi Hasan
10.0,5.0,1.0,50.0,5.0,2.0,5.0,0.0,15.0,5.0,Mahmudul Hasan Joy
1709.0,2076.0,76.0,121.47454651843184,27.31578947368421,718.0,872.0,35.0,7.286908077994429,24.914285714285715,Mahmudullah
72.0,86.0,2.0,119.44444444444444,43.0,,,,8.0,30.0,Mandeep Singh
133.0,184.0,16.0,138.34586466165413,11.5,758.0,997.0,27.0,7.891820580474935,36.925925925925924,Mashrafe Mortaza
5.0,1.0,0.0,20.0,1.0,60.0,113.0,3.0,11.3,37.666666666666664,Matiullah Khan
308.0,355.0,23.0,115.25974025974025,15.434782608695652,378.0,545.0,15.0,8.650793650793652,36.333333333333336,Mehedi Hasan Miraz
20.0,32.0,1.0,160.0,32.0,,,,8.0,30.0,Mirza Baig
82.0,67.0,2.0,81.70731707317073,33.5,,,,8.0,30.0,Misbah-ul-Haq
54.0,70.0,5.0,129.62962962962962,14.0,60.0,56.0,5.0,5.6,11.2,Mohammad Aadil Alam
1.0,1.0,0.0,100.0,1.0,42.0,85.0,1.0,12.142857142857142,85.0,Mohammad Ali
40.0,26.0,5.0,65.0,5.2,907.0,1074.0,50.0,7.1047409040793825,21.48,Mohammad Amir
74.0,93.0,4.0,125.67567567567568,23.25,,,,8.0,30.0,Mohammad Ashraful
94.0,93.0,4.0,98.93617021276596,23.25,6.0,13.0,1.0,13.0,13.0,Mohammad Boota
19.0,8.0,3.0,42.10526315789473,2.6666666666666665,216.0,297.0,7.0,8.25,42.42857142857143,Mohammad Ghazanfar
1555.0,1923.0,70.0,123.66559485530546,27.47142857142857,857.0,901.0,42.0,6.308051341890314,21.452380952380953,Mohammad Hafeez
208.0,311.0,13.0,149.51923076923077,23.923076923076923,,,,8.0,30.0,Mohammad Haris
26.0,24.0,1.0,92.3076923076923,24.0,594.0,829.0,28.0,8.373737373737374,29.607142857142858,Mohammad Hasnain
8.0,4.0,0.0,50.0,4.0,453.0,554.0,18.0,7.337748344370861,30.77777777777778,Mohammad Irfan
136.0,127.0,13.0,93.38235294117648,9.76923076923077,,,,8.0,30.0,Mohammad Mithun
719.0,738.0,33.0,102.64255910987484,22.363636363636363,,,,8.0,30.0,Mohammad Naim
129.0,154.0,12.0,119.3798449612403,12.833333333333334,442.0,398.0,31.0,5.402714932126697,12.838709677419354,Mohammad Naveed
291.0,425.0,20.0,146.04810996563572,21.25,596.0,765.0,31.0,7.701342281879195,24.677419354838708,Mohammad Nawaz
70.0,70.0,6.0,100.0,11.666666666666666,438.0,506.0,20.0,6.931506849315069,25.3,Mohammad Nawaz (3)
2666.0,3352.0,68.0,125.73143285821456,49.294117647058826,,,,8.0,30.0,Mohammad Rizwan
209.0,233.0,9.0,111.48325358851675,25.88888888888889,737.0,1064.0,39.0,8.662143826322932,27.28205128205128,Mohammad Saifuddin
25.0,16.0,1.0,64.0,16.0,210.0,265.0,15.0,7.571428571428571,17.666666666666668,Mohammad Sami
,,,120.0,25.0,18.0,32.0,1.0,10.666666666666666,32.0,Mohammad Shahid
131.0,144.0,11.0,109.92366412213741,13.090909090909092,158.0,213.0,9.0,8.08860759493671,23.666666666666668,Mohammad Shahzad
6.0,4.0,1.0,66.66666666666666,4.0,30.0,34.0,0.0,6.8,34.0,Mohammad Tauqir
61.0,58.0,1.0,95.08196721311475,58.0,,,,8.0,30.0,Mohammad Usman
49.0,37.0,4.0,75.51020408163265,9.25,535.0,729.0,38.0,8.175700934579439,19.18421052631579,Mohammad Wasim
11.0,3.0,3.0,27.27272727272727,1.0,66.0,106.0,2.0,9.636363636363637,53.0,Mohammed Faraazuddin
37.0,26.0,1.0,70.27027027027027,26.0,,,,8.0,30.0,Mohammed Qasim
10.0,7.0,2.0,70.0,3.5,486.0,720.0,27.0,8.88888888888889,26.666666666666668,Mohammed Shami
16.0,14.0,3.0,87.5,4.666666666666667,324.0,419.0,14.0,7.7592592592592595,29.928571428571427,Mohammed Siraj
49.0,56.0,3.0,114.28571428571428,18.666666666666668,18.0,32.0,0.0,10.666666666666666,32.0,Mominul Haque
262.0,295.0,19.0,112.59541984732823,15.526315789473685,280.0,347.0,15.0,7.435714285714286,23.133333333333333,Mosaddek Hossain
11.0,4.0,1.0,36.36363636363637,4.0,6.0,13.0,0.0,13.0,13.0,Mrittunjoy Chowdhury
115.0,120.0,11.0,104.34782608695652,10.909090909090908,423.0,470.0,32.0,6.666666666666667,14.6875,Mudassar Bukhari
,,,120.0,25.0,48.0,53.0,3.0,6.625,17.666666666666668,Muhammad Farooq
5.0,6.0,1.0,120.0,6.0,210.0,239.0,18.0,6.828571428571428,13.277777777777779,Muhammad Jawadullah
53.0,20.0,6.0,37.735849056603776,3.3333333333333335,,,,8.0,30.0,Muhammad Kaleem
12.0,0.0,2.0,0.0,0.0,,,,8.0,30.0,Muhammad Khan
,,,120.0,25.0,47.0,61.0,0.0,7.787234042553191,61.0,Muhammad Musa
478.0,515.0,22.0,107.74058577405859,23.40909090909091,,,,8.0,30.0,Muhammad Usman
64.0,70.0,3.0,109.375,23.333333333333332,,,,8.0,30.0,Muhammad Zohaib
5.0,5.0,1.0,100.0,5.0,264.0,354.0,19.0,8.045454545454545,18.63157894736842,Mukesh Kumar
134.0,192.0,6.0,143.28358208955223,32.0,,,,8.0,30.0,Mukhtar Ahmed
15.0,19.0,0.0,126.66666666666666,19.0,12.0,17.0,0.0,8.5,17.0,Muktar Ali
19.0,13.0,3.0,68.42105263157895,4.333333333333333,,,,8.0,30.0,Munim Shahriar
27.0,36.0,1.0,133.33333333333331,36.0,,,,8.0,30.0,Munir Dar
989.0,1159.0,59.0,117.18907987866531,19.64406779661017,,,,8.0,30.0,Mushfiqur Rahim
98.0,63.0,15.0,64.28571428571429,4.2,2044.0,2498.0,122.0,7.332681017612524,20.475409836065573,Mustafizur Rahman
3.0,1.0,1.0,33.33333333333333,1.0,90.0,134.0,3.0,8.933333333333334,44.666666666666664,N Burger
381.0,533.0,17.0,139.8950131233596,31.352941176470587,,,,8.0,30.0,N Davin
3.0,6.0,0.0,200.0,6.0,18.0,37.0,1.0,12.333333333333332,37.0,N Deonarine
366.0,480.0,25.0,131.14754098360655,19.2,,,,8.0,30.0,N Dickwella
9.0,12.0,1.0,133.33333333333331,12.0,66.0,62.0,2.0,5.636363636363637,31.0,N Dutta
4.0,5.0,1.0,125.0,5.0,96.0,135.0,4.0,8.4375,33.75,N M'shangwe
57.0,58.0,4.0,101.75438596491229,14.5,221.0,288.0,13.0,7.8190045248868785,22.153846153846153,N Madziva
16.0,20.0,1.0,125.0,20.0,,,,8.0,30.0,N Mugabe
20.0,22.0,2.0,110.00000000000001,11.0,180.0,267.0,9.0,8.9,29.666666666666668,N Peter
24.0,23.0,3.0,95.83333333333334,7.666666666666667,268.0,341.0,13.0,7.634328358208955,26.23076923076923,N Pokana
1581.0,2127.0,85.0,134.53510436432637,25.023529411764706,,,,8.0,30.0,N Pooran
15.0,10.0,1.0,66.66666666666666,10.0,278.0,427.0,17.0,9.215827338129497,25.11764705882353,N Pradeep
27.0,15.0,2.0,55.55555555555556,7.5,,,,8.0,30.0,N Rana
12.0,3.0,0.0,25.0,3.0,299.0,351.0,22.0,7.043478260869566,15.954545454545455,N Thushara
274.0,353.0,19.0,128.83211678832117,18.57894736842105,432.0,579.0,24.0,8.041666666666666,24.125,N Vanua
119.0,113.0,11.0,94.9579831932773,10.272727272727273,,,,8.0,30.0,NA Rock
16.0,5.0,2.0,31.25,2.5,,,,8.0,30.0,NB Budayair
33.0,24.0,1.0,72.72727272727273,24.0,,,,8.0,30.0,NE Bonner
23.0,28.0,1.0,121.73913043478262,28.0,6.0,6.0,0.0,6.0,6.0,NG Jones
35.0,45.0,4.0,128.57142857142858,11.25,,,,8.0,30.0,NJ Maddinson
169.0,165.0,9.0,97.63313609467455,18.333333333333332,,,,8.0,30.0,NJ O'Brien
8.0,4.0,1.0,50.0,4.0,,,,8.0,30.0,NJ Reardon
4.0,12.0,0.0,300.0,12.0,29.0,38.0,3.0,7.862068965517241,12.666666666666666,NK Yadav
138.0,129.0,20.0,93.47826086956522,6.45,683.0,807.0,28.0,7.08931185944363,28.821428571428573,NL McCullum
647.0,953.0,41.0,147.2952086553323,23.24390243902439,850.0,1333.0,42.0,9.409411764705881,31.738095238095237,NLTC Perera
6.0,1.0,1.0,16.666666666666664,1.0,66.0,97.0,2.0,8.818181818181818,48.5,NM Carter
120.0,150.0,11.0,125.0,13.636363636363637,582.0,803.0,36.0,8.278350515463917,22.305555555555557,NM Coulter-Nile
4.0,4.0,0.0,100.0,4.0,30.0,44.0,1.0,8.799999999999999,44.0,NM Lyon
98.0,88.0,9.0,89.79591836734694,9.777777777777779,162.0,215.0,4.0,7.962962962962962,53.75,NM Odhiambo
86.0,105.0,8.0,122.09302325581395,13.125,192.0,274.0,10.0,8.5625,27.4,NN Odhiambo
18.0,15.0,0.0,83.33333333333334,15.0,36.0,51.0,2.0,8.5,25.5,NO Miller
230.0,263.0,7.0,114.34782608695653,37.57142857142857,12.0,30.0,1.0,15.0,30.0,NR Kirton
133.0,142.0,8.0,106.76691729323309,17.75,30.0,26.0,1.0,5.2,26.0,NR Kumar
64.0,66.0,5.0,103.125,13.2,,,,8.0,30.0,NR Welch
51.0,53.0,5.0,103.921568627451,10.6,,,,8.0,30.0,NRJ Croes
192.0,202.0,10.0,105.20833333333333,20.2,,,,8.0,30.0,NS Dhaliwal
13.0,12.0,2.0,92.3076923076923,6.0,,,,8.0,30.0,NT Broom
38.0,18.0,3.0,47.368421052631575,6.0,424.0,526.0,36.0,7.443396226415094,14.61111111111111,NT Ellis
22.0,19.0,2.0,86.36363636363636,9.5,267.0,280.0,20.0,6.2921348314606735,14.0,Nadeem Ahmed
10.0,18.0,1.0,180.0,18.0,,,,8.0,30.0,Naeem Islam
,,,120.0,25.0,24.0,40.0,2.0,10.0,20.0,Nahid Rana
9.0,2.0,1.0,22.22222222222222,2.0,18.0,30.0,1.0,10.0,30.0,Najeeb Amar
35.0,35.0,6.0,100.0,5.833333333333333,553.0,732.0,24.0,7.9421338155515375,30.5,Naseem Shah
,,,120.0,25.0,24.0,22.0,0.0,5.5,22.0,Nasir Aziz
228.0,254.0,15.0,111.40350877192982,16.933333333333334,167.0,237.0,7.0,8.51497005988024,33.857142857142854,Nasir Hossain
320.0,363.0,17.0,113.43749999999999,21.352941176470587,,,,8.0,30.0,Nasir Jamshed
71.0,63.0,4.0,88.73239436619718,15.75,186.0,241.0,16.0,7.774193548387096,15.0625,Nasrulla Rana
70.0,69.0,7.0,98.57142857142858,9.857142857142858,581.0,726.0,32.0,7.497418244406196,22.6875,Nasum Ahmed
10.0,18.0,1.0,180.0,18.0,,,,8.0,30.0,Nauman Anwar
11.0,12.0,0.0,109.09090909090908,12.0,197.0,230.0,14.0,7.00507614213198,16.428571428571427,Navdeep Saini
,,,120.0,25.0,12.0,23.0,0.0,11.5,23.0,Nazmul Hossain
829.0,920.0,38.0,110.97708082026539,24.210526315789473,18.0,24.0,0.0,8.0,24.0,Nazmul Hossain Shanto
10.0,8.0,1.0,80.0,8.0,159.0,201.0,6.0,7.584905660377358,33.5,Nazmul Islam
12.0,12.0,2.0,100.0,6.0,34.0,46.0,0.0,8.117647058823529,46.0,Niaz Ali
